Sampling Date;Day;Month;Year;Season;Operator;Block;CO2_trtmt;Ring;Collar;Month_Ring;Month_Collar;SampleTrackerNo;Av_SoilTemp;Av_SoilMoisture;Av_AirTemp;TFUcorr_Final_CH4_flux;TFUcorr_Final_CO2_flux;TFUcorr_Final_N2O_flux;Final_CH4_MDF;Final_CO2_MDF;Final_N2O_MDF;logFinal_CH4_flux;logFinal_CO2_flux;logFinal_N2O_flux
6-Feb-15;6;Feb;2015;Summer;Jasmine;2;Elevated;4;4.6;Feb R4;Feb 4.6;9166;21.1;8.9;23.1;-29.063;200.239;29.89;10.786;4.265;4.421;-1.463;2.302;1.476
6-Feb-15;6;Feb;2015;Summer;Jasmine;2;Elevated;4;4.7;Feb R4;Feb 4.7;9167;21;8.5;23.4;-19.05;211.019;-10.757;9.678;3.827;3.967;-1.28;2.324;-1.032
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5;Feb R5;Feb 5.0;9168;20.2;17.3;21.6;-25.305;185.097;21.347;9.753;3.856;3.998;-1.403;2.267;1.329
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5.1;Feb R5;Feb 5.1;9169;20.5;12.6;22.8;-38.947;208.584;-8.413;9.938;3.93;4.074;-1.59;2.319;-0.925
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5.2;Feb R5;Feb 5.2;9170;20.2;12.5;22.7;-39.728;213.569;-4.434;10.162;4.018;4.166;-1.599;2.33;-0.647
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5.3;Feb R5;Feb 5.3;9171;20.5;13.4;22.9;-20.676;195.905;5.735;10.285;4.067;4.216;-1.315;2.292;0.759
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5.4;Feb R5;Feb 5.4;9172;20.9;14.4;22.7;-16.117;198.479;-34.258;10.354;4.094;4.244;-1.207;2.298;-1.535
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5.5;Feb R5;Feb 5.5;9173;20.7;12.5;22.7;-30.396;278.093;4.798;9.814;3.88;4.023;-1.483;2.444;0.681
6-Feb-15;6;Feb;2015;Summer;Chris;3;Elevated;5;5.6;Feb R5;Feb 5.6;9174;20.5;13.1;24;-42.811;185.863;5.52;10.248;4.052;4.201;-1.632;2.269;0.742
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.1;Feb R6;Feb 6.1;9175;21.3;17.3;23.5;-46.116;288.965;4.252;10.358;4.096;4.246;-1.664;2.461;0.629
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.2;Feb R6;Feb 6.2;9176;21.1;11.7;23.3;-37.153;368.795;17.837;10.24;4.049;4.197;-1.57;2.567;1.251
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.3;Feb R6;Feb 6.3;9177;21;15.5;23;*;244.711;17.263;34.274;3.926;4.07;#VALUE!;2.389;1.237
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.4;Feb R6;Feb 6.4;9178;20.8;20.9;22.9;-40.03;246.542;12.729;10.461;4.136;4.288;-1.602;2.392;1.105
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.5;Feb R6;Feb 6.5;9179;21.1;22.3;22.9;0.168;306.312;50.652;10.652;4.212;4.366;-0.774;2.486;1.705
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.6;Feb R6;Feb 6.6;9180;21;20;23.4;-17.24;288.845;25.984;10.094;3.991;4.137;-1.237;2.461;1.415
6-Feb-15;6;Feb;2015;Summer;Loic;3;Ambient;6;6.7;Feb R6;Feb 6.7;9181;20.9;19.8;23.3;-36.808;213.788;11.693;10.049;3.973;4.119;-1.566;2.33;1.068
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1;Mar R1;Mar 1.0;9756;22.7;1.6;26.3;-21.393;96.566;-2.465;10.278;4.064;4.213;-1.33;1.985;-0.392
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1.1;Mar R1;Mar 1.1;9757;22.7;1.7;28.5;-21.449;55;0.519;9.812;3.88;4.022;-1.331;1.74;-0.285
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1.2;Mar R1;Mar 1.2;9758;22.4;1.6;27.5;-29.223;103.532;-0.142;9.563;3.781;3.92;-1.466;2.015;0.848
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1.4;Mar R1;Mar 1.4;9759;22.3;1.8;26.7;-11.366;94.874;-0.216;10.168;4.021;4.168;-1.056;1.977;0.665
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1.5;Mar R1;Mar 1.5;9760;22.5;2.4;27.5;-34.691;88.921;-2.412;10.221;4.041;4.19;-1.54;1.949;-0.382
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1.6;Mar R1;Mar 1.6;9761;22.3;2.2;25.8;-30.113;100.323;*;10.817;4.277;4.434;-1.479;2.001;#VALUE!
15-mars-09;9;Mar;2015;Summer;Jasmine;1;Elevated;1;1.7;Mar R1;Mar 1.7;9762;22.7;1.9;29;-8.703;126.296;-4.031;9.983;3.947;4.092;-0.94;2.101;-0.605
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2;Mar R2;Mar 2.0;9763;22.7;1.4;26.7;-33.949;77.232;0.602;10.31;4.077;4.226;-1.531;1.888;-0.221
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2.1;Mar R2;Mar 2.1;9764;22.3;1.2;25.2;-16.262;116.852;0.51;10.254;4.054;4.203;-1.211;2.068;-0.293
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2.2;Mar R2;Mar 2.2;9765;22.9;1.4;28;-33.066;72.753;-4.126;9.359;3.701;3.836;-1.519;1.862;-0.616
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2.3;Mar R2;Mar 2.3;9766;23;1.3;29.4;-16.894;83.323;6.813;10.283;4.066;4.215;-1.228;1.921;0.833
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2.5;Mar R2;Mar 2.5;9767;22.2;0.6;27;-36.637;79.915;-0.085;10.412;4.117;4.268;-1.564;1.903;1.071
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2.6;Mar R2;Mar 2.6;9768;22.8;1.6;27.6;-21.415;67.262;-3.526;10.375;4.102;4.253;-1.331;1.828;-0.547
15-mars-09;9;Mar;2015;Summer;Chris;1;Ambient;2;2.7;Mar R2;Mar 2.7;9769;23;2.1;27;-30.91;118.458;-1.655;10.269;4.06;4.209;-1.49;2.074;-0.219
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3;Mar R3;Mar 3.0;9770;22.7;3.1;29.1;-50.149;107.737;-0.761;9.839;3.891;4.033;-1.7;2.032;0.119
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3.1;Mar R3;Mar 3.1;9771;23.7;2.1;31.3;-42.949;108.954;0.59;9.598;3.795;3.934;-1.633;2.037;-0.229
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3.2;Mar R3;Mar 3.2;9772;23.3;2.7;31.1;-30.038;123.669;1;10.101;3.994;4.14;-1.478;2.092;0
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3.4;Mar R3;Mar 3.4;9773;23.4;1.5;33.1;-49.489;124.139;0.635;9.91;3.919;4.062;-1.695;2.094;-0.197
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3.5;Mar R3;Mar 3.5;9774;23.1;2.6;31.4;-43.591;117.48;2.351;9.889;3.91;4.054;-1.639;2.07;0.371
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3.6;Mar R3;Mar 3.6;9775;23.7;2.6;33;-42.974;132.306;-1.283;9.776;3.866;4.007;-1.633;2.122;-0.108
15-mars-09;9;Mar;2015;Summer;Chris;2;Ambient;3;3.7;Mar R3;Mar 3.7;9776;23.9;2.2;33.8;-49.788;120.696;-4.569;9.549;3.776;3.914;-1.697;2.082;-0.66
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4;Mar R4;Mar 4.0;9777;24.2;3.6;35.3;-27.648;150.251;14.905;10.085;3.988;4.134;-1.442;2.177;1.173
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4.1;Mar R4;Mar 4.1;9778;24.4;4.1;35.5;-43.671;215.448;1.796;10.353;4.094;4.244;-1.64;2.333;0.254
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4.3;Mar R4;Mar 4.3;9779;24;3;35.2;-41.998;98.783;0.06;9.338;3.692;3.828;-1.623;1.995;-1.223
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4.4;Mar R4;Mar 4.4;9780;24.6;3.6;38.9;-17.065;183.217;10.276;9.834;3.888;4.031;-1.232;2.263;1.012
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4.5;Mar R4;Mar 4.5;9781;24.1;4.3;34.5;-44.427;153.165;2.938;9.912;3.919;4.063;-1.648;2.185;0.468
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4.6;Mar R4;Mar 4.6;9782;24.9;4.5;33.9;-38.926;164.646;0.396;10.408;4.115;4.266;-1.59;2.217;-0.402
15-mars-09;9;Mar;2015;Summer;Loic;2;Elevated;4;4.7;Mar R4;Mar 4.7;9783;23.6;3.2;32.3;-31.265;130.724;4.061;9.398;3.716;3.852;-1.495;2.116;0.609
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5;Mar R5;Mar 5.0;9784;22.6;6.2;31.4;-77.636;103.988;3.53;9.441;3.733;3.87;-1.89;2.017;0.548
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5.1;Mar R5;Mar 5.1;9785;22.6;4.8;29.6;-54.078;129.879;-0.418;9.713;3.841;3.982;-1.733;2.114;0.379
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5.2;Mar R5;Mar 5.2;9786;22.8;4.2;30;-53.945;145.101;2.693;9.919;3.922;4.066;-1.732;2.162;0.43
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5.3;Mar R5;Mar 5.3;9787;22.6;4.4;30.9;-37.183;112.009;0.839;10.015;3.96;4.105;-1.57;2.049;-0.076
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5.4;Mar R5;Mar 5.4;9788;23.1;5.2;32.3;-50.443;148.092;1.218;10.03;3.966;4.111;-1.703;2.171;0.086
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5.5;Mar R5;Mar 5.5;9789;22.6;4.3;32.7;-57.447;202.925;-2.037;9.492;3.753;3.891;-1.759;2.307;-0.309
15-mars-09;9;Mar;2015;Summer;Jasmine;3;Elevated;5;5.6;Mar R5;Mar 5.6;9790;22.6;6.1;31.5;-52.155;105.494;0.908;9.993;3.951;4.096;-1.717;2.023;-0.042
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.1;Mar R6;Mar 6.1;9791;24.3;2.9;35.4;-52.34;186.101;2.934;9.961;3.939;4.083;-1.719;2.27;0.467
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.2;Mar R6;Mar 6.2;9792;24;2.3;35;-29.157;197.505;9.626;9.848;3.894;4.037;-1.465;2.296;0.983
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.3;Mar R6;Mar 6.3;9793;24.8;3.4;35;-60.846;134.905;-0.477;9.544;3.774;3.912;-1.784;2.13;0.322
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.4;Mar R6;Mar 6.4;9794;23.6;5;32.1;-43.382;169.155;-2.219;10.143;4.011;4.158;-1.637;2.228;-0.346
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.5;Mar R6;Mar 6.5;9795;24;3.7;32.1;-41.203;149.755;1.495;10.328;4.084;4.234;-1.615;2.175;0.175
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.6;Mar R6;Mar 6.6;9796;24.4;2.6;34.9;-26.94;191.659;21.903;9.716;3.842;3.983;-1.43;2.283;1.34
15-mars-09;9;Mar;2015;Summer;Loic;3;Ambient;6;6.7;Mar R6;Mar 6.7;9797;24.6;2;35.9;-54.522;137.395;10.483;9.64;3.812;3.951;-1.737;2.138;1.02
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1;Apr R1;Apr 1.0;9822;19.4;9.6;22.6;-8.729;144.846;-0.537;10.406;4.115;4.266;-0.941;2.161;0.27
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1.1;Apr R1;Apr 1.1;9823;18.6;7.7;23.4;-13.804;128.275;-0.068;9.983;3.947;4.092;-1.14;2.108;1.167
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1.2;Apr R1;Apr 1.2;9824;19.3;8.2;20.7;-6.166;133.203;-0.265;9.783;3.868;4.01;-0.79;2.125;0.576
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1.4;Apr R1;Apr 1.4;9825;19.1;8.4;21.1;-16.612;147.494;5.059;10.363;4.098;4.248;-1.22;2.169;0.704
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1.5;Apr R1;Apr 1.5;9826;19.3;6.2;22.7;-15.718;160.664;12.214;10.387;4.107;4.258;-1.196;2.206;1.087
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1.6;Apr R1;Apr 1.6;9827;18.9;10;21.5;-20.196;125.836;3.686;10.972;4.338;4.498;-1.305;2.1;0.567
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Elevated;1;1.7;Apr R1;Apr 1.7;9828;19.7;9.5;21.9;-14.334;111.228;-0.294;10.225;4.043;4.191;-1.156;2.046;0.532
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2;Apr R2;Apr 2.0;9829;17.8;8.1;24.3;-15.841;128.629;0.874;10.393;4.11;4.26;-1.2;2.109;-0.059
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2.1;Apr R2;Apr 2.1;9830;18.8;7.3;22.6;-16.095;168.186;5.897;10.342;4.089;4.239;-1.207;2.226;0.771
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2.2;Apr R2;Apr 2.2;9831;18;9.1;21.6;-1.66;72.498;5.044;9.562;3.781;3.92;-0.22;1.86;0.703
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2.3;Apr R2;Apr 2.3;9832;18.6;7.3;22.9;-9.467;150.799;7.473;10.507;4.155;4.307;-0.976;2.178;0.874
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2.5;Apr R2;Apr 2.5;9833;18.5;9.4;21.9;-11.283;147.971;-0.287;10.592;4.188;4.342;-1.052;2.17;0.543
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2.6;Apr R2;Apr 2.6;9834;18.6;9.5;22.2;7.005;114.86;11.883;10.563;4.177;4.33;0.845;2.06;1.075
9-Apr-15;9;Apr;2015;Autumn;Jasmine;1;Ambient;2;2.7;Apr R2;Apr 2.7;9835;18.3;10.5;27.6;-19.586;197.372;10.502;10.249;4.052;4.201;-1.292;2.295;1.021
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3;Apr R3;Apr 3.0;9836;19.6;8.5;22.5;-38.956;174.876;-1.114;10.059;3.977;4.123;-1.591;2.243;-0.047
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3.1;Apr R3;Apr 3.1;9837;19;9.1;23.8;-11.142;162.896;5.589;9.841;3.891;4.034;-1.047;2.212;0.747
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3.2;Apr R3;Apr 3.2;9838;18.9;10.2;22.1;-13.116;159.77;1.417;10.409;4.116;4.267;-1.118;2.203;0.151
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3.4;Apr R3;Apr 3.4;9839;18.5;13.3;28.5;-19.944;192.869;6.905;10.064;3.979;4.125;-1.3;2.285;0.839
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3.5;Apr R3;Apr 3.5;9840;19.1;12.2;22.6;-21.204;147.66;4.172;10.182;4.026;4.174;-1.326;2.169;0.62
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3.6;Apr R3;Apr 3.6;9841;18.8;9.9;24.1;-22.624;194.664;2.572;10.067;3.981;4.127;-1.355;2.289;0.41
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Ambient;3;3.7;Apr R3;Apr 3.7;9842;18.6;11.9;23;-12.053;181.655;1.508;9.9;3.914;4.058;-1.081;2.259;0.178
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4;Apr R4;Apr 4.0;9843;18.3;8.1;25;-33.412;181.352;-1.453;10.433;4.125;4.277;-1.524;2.259;-0.162
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4.1;Apr R4;Apr 4.1;9844;18.1;7.4;24.8;-14.677;240.87;3.617;10.726;4.241;4.397;-1.167;2.382;0.558
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4.3;Apr R4;Apr 4.3;9845;18.2;8.7;23.1;-18.814;174.293;4.91;9.72;3.844;3.984;-1.274;2.241;0.691
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4.4;Apr R4;Apr 4.4;9846;18.4;8.9;24.9;-14.272;197.615;2.983;10.295;4.071;4.22;-1.154;2.296;0.475
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4.5;Apr R4;Apr 4.5;9847;18.3;9.6;23.9;-33.153;171.903;8.531;10.266;4.059;4.208;-1.521;2.235;0.931
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4.6;Apr R4;Apr 4.6;9848;18.2;10.5;23.3;-22.079;197.224;5.869;10.78;4.262;4.419;-1.344;2.295;0.769
9-Apr-15;9;Apr;2015;Autumn;Chris;2;Elevated;4;4.7;Apr R4;Apr 4.7;9849;18;7.9;22.7;-19.262;157.682;5.004;9.702;3.836;3.977;-1.285;2.198;0.699
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5;Apr R5;Apr 5.0;9850;19.1;8.8;22;-34.254;128.378;0.9;9.742;3.852;3.993;-1.535;2.108;-0.046
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5.1;Apr R5;Apr 5.1;9851;19.5;9.2;22.4;-38.363;161.993;-0.321;9.952;3.935;4.08;-1.584;2.209;0.493
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5.2;Apr R5;Apr 5.2;9852;18.6;7;22.2;-37.683;155.931;1.332;10.18;4.025;4.173;-1.576;2.193;0.125
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5.3;Apr R5;Apr 5.3;9853;19.2;8.3;24;-20.665;156.795;6.56;10.247;4.052;4.2;-1.315;2.195;0.817
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5.4;Apr R5;Apr 5.4;9854;18.9;9.2;24;-30.951;158.662;-0.95;10.309;4.076;4.226;-1.491;2.2;0.022
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5.5;Apr R5;Apr 5.5;9855;18.5;8.9;22.9;-25.81;208.01;2.839;9.808;3.878;4.021;-1.412;2.318;0.453
9-Apr-15;9;Apr;2015;Autumn;Jasmine;3;Elevated;5;5.6;Apr R5;Apr 5.6;9856;18.7;9.4;23.7;-21.76;143.114;1.836;10.255;4.055;4.204;-1.338;2.156;0.264
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.1;Apr R6;Apr 6.1;9857;18.3;11.9;25;-37.524;158.926;1.978;10.307;4.075;4.225;-1.574;2.201;0.296
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.2;Apr R6;Apr 6.2;9858;18.2;11;23.6;-16.786;227.388;9.822;10.227;4.044;4.192;-1.225;2.357;0.992
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.3;Apr R6;Apr 6.3;9859;18.1;9.4;22.5;-42.397;148.236;3.964;9.947;3.933;4.077;-1.627;2.171;0.598
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.4;Apr R6;Apr 6.4;9860;18.3;11.8;23.9;-38.351;104.996;-2.161;10.426;4.122;4.274;-1.584;2.021;-0.335
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.5;Apr R6;Apr 6.5;9861;18.5;12.8;23.9;-17.837;171.102;10.642;10.616;4.198;4.352;-1.251;2.233;1.027
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.6;Apr R6;Apr 6.6;9862;18.3;9.9;24.7;-13.09;162.102;0.874;10.049;3.974;4.119;-1.117;2.21;-0.059
9-Apr-15;9;Apr;2015;Autumn;Chris;3;Ambient;6;6.7;Apr R6;Apr 6.7;9863;18.2;12.3;23.1;-17.659;133.676;0.067;10.054;3.975;4.121;-1.247;2.126;-1.176
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1;Jun R1;Jun 1.0;10321;13.1;16.5;18.1;-8.061;83.605;1.267;10.566;4.178;4.331;-0.906;1.922;0.103
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1.1;Jun R1;Jun 1.1;10322;13;17.3;17.4;7.332;56.703;8.759;10.188;4.028;4.176;0.865;1.754;0.942
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1.2;Jun R1;Jun 1.2;10323;12.8;17.8;16.7;-3.444;90.737;3.714;9.918;3.922;4.066;-0.537;1.958;0.57
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1.4;Jun R1;Jun 1.4;10324;13.2;15.7;18.9;-6.553;104.275;11.88;10.442;4.129;4.28;-0.816;2.018;1.075
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1.5;Jun R1;Jun 1.5;10325;12.8;18.1;17.8;-12.935;85.109;16.825;10.563;4.176;4.33;-1.112;1.93;1.226
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1.6;Jun R1;Jun 1.6;10326;12.8;16.9;17.8;-9.873;91.329;6.231;11.114;4.395;4.556;-0.994;1.961;0.795
15-juin-09;9;Jun;2015;Autumn;Jasmine;1;Elevated;1;1.7;Jun R1;Jun 1.7;10327;12.8;14.9;17.1;-2.135;70.863;8.191;10.394;4.11;4.261;-0.329;1.85;0.913
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2;Jun R2;Jun 2.0;10328;13.1;18.5;17.2;-5.014;72.422;8.231;10.648;4.21;4.365;-0.7;1.86;0.915
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2.1;Jun R2;Jun 2.1;10329;12.9;16.4;17.8;9.967;109.445;7.823;10.513;4.157;4.309;0.999;2.039;0.893
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2.2;Jun R2;Jun 2.2;10330;13.4;20.1;18.1;3.689;68.551;2.681;9.677;3.826;3.967;0.567;1.836;0.428
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2.3;Jun R2;Jun 2.3;10331;13.1;17.9;19.1;3.509;105.999;11.918;10.644;4.209;4.363;0.545;2.025;1.076
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2.5;Jun R2;Jun 2.5;10332;13.1;15.9;17.7;-0.486;103.685;6.659;10.743;4.248;4.404;0.314;2.016;0.823
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2.6;Jun R2;Jun 2.6;10333;13;16.1;18.8;7.485;78.935;27.661;10.685;4.225;4.38;0.874;1.897;1.442
15-juin-09;9;Jun;2015;Autumn;Chris;1;Ambient;2;2.7;Jun R2;Jun 2.7;10334;13.2;20.4;19.3;12.922;88.195;20.989;10.54;4.167;4.32;1.111;1.945;1.322
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3;Jun R3;Jun 3.0;10335;12.7;21.2;18.5;-5.495;102.829;0.88;10.198;4.032;4.18;-0.74;2.012;-0.055
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3.1;Jun R3;Jun 3.1;10336;12.8;21;18.1;-5.684;92.026;4.175;10.033;3.967;4.113;-0.755;1.964;0.621
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3.2;Jun R3;Jun 3.2;10337;12.6;21.1;19.1;-3.02;76.341;-2.797;10.515;4.158;4.31;-0.48;1.883;-0.447
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3.4;Jun R3;Jun 3.4;10338;13;18.1;18;-5.512;130.733;3.468;10.427;4.123;4.274;-0.741;2.116;0.54
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3.5;Jun R3;Jun 3.5;10339;13;20.9;18.1;-0.106;80.027;3.658;10.341;4.089;4.239;0.974;1.903;0.563
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3.6;Jun R3;Jun 3.6;10340;12.9;23.8;18.6;-8.342;107.294;10.111;10.258;4.056;4.205;-0.921;2.031;1.005
15-juin-09;9;Jun;2015;Autumn;Chris;2;Ambient;3;3.7;Jun R3;Jun 3.7;10341;12.7;22.4;18.4;2.058;110.343;3.439;10.055;3.976;4.122;0.313;2.043;0.536
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4;Jun R4;Jun 4.0;10342;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4.1;Jun R4;Jun 4.1;10343;13.3;19.3;18.8;-6.864;78.657;1.211;10.946;4.328;4.487;-0.837;1.896;0.083
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4.3;Jun R4;Jun 4.3;10344;13.1;19.4;17.5;-4.46;105.314;1.942;9.908;3.918;4.061;-0.649;2.022;0.288
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4.4;Jun R4;Jun 4.4;10345;13.3;20;18.4;-1.924;101.888;10.695;10.525;4.162;4.314;-0.284;2.008;1.029
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4.5;Jun R4;Jun 4.5;10346;13.1;22.1;18.1;-12.206;110.943;10.802;10.469;4.139;4.291;-1.087;2.045;1.034
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4.6;Jun R4;Jun 4.6;10347;12.9;20.6;17.5;-7.199;103.643;15.199;10.994;4.347;4.507;-0.857;2.016;1.182
15-juin-09;9;Jun;2015;Autumn;Loic;2;Elevated;4;4.7;Jun R4;Jun 4.7;10348;13.2;17.9;17.5;-1.06;74.601;2.945;9.876;3.905;4.048;-0.025;1.873;0.469
15-juin-09;9;Jun;2015;Autumn;Jasmine;3;Elevated;5;5;Jun R5;Jun 5.0;10349;13.1;22.4;17.2;-23.196;70.867;-0.934;9.9;3.915;4.058;-1.365;1.85;0.03
15-juin-09;9;Jun;2015;Autumn;Jasmine;3;Elevated;5;5.1;Jun R5;Jun 5.1;10350;13.2;20.9;17.9;-12.566;76.684;6.739;10.105;3.995;4.142;-1.099;1.885;0.829
15-juin-09;9;Jun;2015;Autumn;Jasmine;3;Elevated;5;5.2;Jun R5;Jun 5.2;10351;13.4;19.1;18.5;-27.167;84.728;-0.419;10.31;4.077;4.226;-1.434;1.928;0.378
